"category","name","name_en","attack","huixin","next","fire","water","thunder","ice","dragon","sleep","paralyze","poison","blasting","defense","phial","shelling","kinsect","snipe","speed","cut0","cut5","automatic","offset","hole","notes_desc","qushe","xuli","xuli_add","coatings","coatings_up","recoil","reload","ammo","previous","views","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"大剑","泥磨巨刃Ⅰ","JyuraMudbladeI","190","-10","","0","15","0","0","0","0","0","0","0","0","","","","","","26,18,6,18,2,0,0","26,18,6,18,12,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4dab","11","1617179856","1617641402","80067813","606434d02b316f002abb4db0","[""user:anonymous""]","[]"
"大剑","泥磨巨刃Ⅱ","JyuraMudbladeII","200","-10","","0","17","0","0","0","0","0","0","0","0","","","","","","26,14,6,18,6,0,0","26,14,6,18,12,4,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4db0","8","1617179856","1617673322","80067813","606434d02b316f002abb4db1","[""user:anonymous""]","[]"
"大剑","鬼金棒Ⅰ","DemonRodI","180","10","","0","0","20","0","0","0","0","0","0","0","","","","","","10,4,20,16,0,0,0","10,4,20,26,0,0,0","","","0-0-0","","","","","","","","","","","5","1617179856","1617642721","80067813","606434d02b316f002abb4dc9","[""user:anonymous""]","[]"
"大剑","蛮颚炎羽大剑","GnashingFlammenzahn","220","-20","","26","0","0","0","0","0","0","0","0","0","","","","","","26,24,8,10,2,0,0","26,24,8,10,12,0,0","","","0-0-1","","","","","","","","","","606434d02b316f002abb4dbc","24","1617179856","1617670681","80067813","606434d02b316f002abb4dbd","[""user:anonymous""]","[]"
"大剑","白兔裹雪剑Ⅱ","SnowcladII","100","0","","0","0","0","25","0","0","0","0","0","0","","","","","","14,12,8,6,0,0,0","14,12,8,16,0,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4dc3","3","1617179856","1617617402","80067813","606434d02b316f002abb4dc4","[""user:anonymous""]","[]"
"大剑","鬼金棒Ⅱ","DemonRodII","190","10","","0","0","24","0","0","0","0","0","0","0","","","","","","4,8,20,18,0,0,0","4,8,20,26,2,0,0","","","0-0-1","","","","","","","","","","606434d02b316f002abb4dc9","9","1617179856","1617669121","80067813","606434d02b316f002abb4dca","[""user:anonymous""]","[]"
"大剑","让人沉眠的贝大剑Ⅰ","SleepyShellbladeI","100","0","","0","0","0","0","0","8","0","0","0","15","","","","","","10,10,18,2,0,0,0","10,10,18,12,0,0,0","","","0-0-0","","","","","","","","","","","7","1617179856","1617668522","80067813","606434d02b316f002abb4dd1","[""user:anonymous""]","[]"
"大剑","王大剑风雷Ⅰ","Usurper'sStormI","120","0","","0","0","30","0","0","0","0","0","0","0","","","","","","14,8,10,18,0,0,0","14,8,10,28,0,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4db9","2","1617179856","1617668282","80067813","606434d02b316f002abb4dbe","[""user:anonymous""]","[]"
"大剑","暴雨大剑Ⅰ","CataclysmSwordI","90","0","","0","30","0","0","0","0","0","0","0","0","","","","","","8,14,10,8,0,0,0","8,14,10,18,0,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4da6","8","1617179856","1617643202","80067813","606434d02b316f002abb4dc0","[""user:anonymous""]","[]"
"大剑","苍风神大剑Ⅰ","AzureElderGreatSwordI","180","0","","0","0","0","0","10","0","0","0","0","0","","","","","","4,4,4,8,20,0,0","4,4,4,8,30,0,0","","","0-0-0","","","","","","","","","","","6","1617179856","1617669003","80067813","606434d02b316f002abb4dcb","[""user:anonymous""]","[]"
"大剑","龙之栖所Ⅰ","Wyvern'sPerchI","100","0","","0","0","0","0","0","0","0","30","0","0","","","","","","4,6,30,0,0,0,0","4,6,40,0,0,0,0","","","0-0-0","","","","","","","","","","","2","1617179856","1617601861","80067813","606434d02b316f002abb4dce","[""user:anonymous""]","[]"
"大剑","冷冻黑旗鱼大剑","FreezerSpeartuna","150","0","","0","0","0","70","0","0","0","0","0","0","","","","","","10,14,18,22,6,0,0","10,14,18,22,14,2,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4dd5","7","1617179856","1617668522","80067813","606434d02b316f002abb4dd6","[""user:anonymous""]","[]"
"大剑","白兔裹雪剑Ⅰ","SnowcladI","90","0","","0","0","0","20","0","0","0","0","0","0","","","","","","14,16,10,0,0,0,0","14,16,20,0,0,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4da5","1","1617179856","1617602581","80067813","606434d02b316f002abb4dc3","[""user:anonymous""]","[]"
"大剑","苍风神大剑Ⅱ","AzureElderGreatSwordII","200","0","","0","0","0","0","12","0","0","0","0","0","","","","","","4,4,10,10,22,0,0","4,4,10,10,30,2,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4dcb","7","1617179856","1617666961","80067813","606434d02b316f002abb4dcc","[""user:anonymous""]","[]"
"大剑","百龙大剑Ⅰ","RampageCleaverI","150","0","","0","0","0","0","0","0","0","0","0","0","","","","","","14,14,18,4,0,0,0","14,14,18,14,0,0,0","","","0-0-0","","","","","","","","","","","8","1617179856","1617671281","80067813","606434d02b316f002abb4ddd","[""user:anonymous""]","[]"
"大剑","冷冻旗鱼Ⅱ","FrozenSpeartunaII","140","0","","0","0","0","60","0","0","0","0","0","0","","","","","","16,8,22,20,4,0,0","16,8,22,20,14,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4dd4","6","1617179856","1617671281","80067813","606434d02b316f002abb4dd5","[""user:anonymous""]","[]"
"大剑","赤翼Ⅱ","RedWingII","190","0","","38","0","0","0","0","0","0","0","0","0","","","","","","10,8,24,24,4,0,0","10,8,24,24,10,4,0","","","1-0-0","","","","","","","","","","606434d02b316f002abb4db3","7","1617179856","1617673323","80067813","606434d02b316f002abb4db4","[""user:anonymous""]","[]"
"大剑","王大剑风雷Ⅱ","Usurper'sStormII","170","0","","0","0","35","0","0","0","0","0","0","0","","","","","","12,6,20,20,2,0,0","12,6,20,20,12,0,0","","","1-0-0","","","","","","","","","","606434d02b316f002abb4dbe","5","1617179856","1617661321","80067813","606434d02b316f002abb4dbf","[""user:anonymous""]","[]"
"大剑","祸大剑【封】Ⅰ","SinisterBladeI","130","0","","0","0","0","0","0","0","0","0","15","0","","","","","","32,4,8,16,0,0,0","32,4,8,22,4,0,0","","","0-0-0","","","","","","","","","","","9","1617179856","1617631441","80067813","606434d02b316f002abb4dc6","[""user:anonymous""]","[]"
"大剑","祸大剑【幽鬼无道】","SinisterShadowblade","200","0","","0","0","0","0","0","0","0","0","25","0","","","","","","38,2,4,18,8,0,0","38,2,4,18,12,6,0","","","1-1-0","","","","","","","","","","606434d02b316f002abb4dc7","39","1617179856","1617676081","80067813","606434d02b316f002abb4dc8","[""user:anonymous""]","[]"
"大剑","忍伞【吞龙】Ⅰ","NinjaParasolI","160","0","","0","0","0","0","20","0","0","0","0","0","","","","","","24,22,10,4,0,0,0","24,22,10,10,4,0,0","","","0-0-0","","","","","","","","","","","15","1617179856","1617673441","80067813","606434d02b316f002abb4dd7","[""user:anonymous""]","[]"
"大剑","百龙大剑Ⅱ","RampageCleaverII","170","0","","0","0","0","0","0","0","0","0","0","0","","","","","","12,14,16,8,0,0,0","12,14,16,18,0,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4ddd","1","1617179856","1617599702","80067813","606434d02b316f002abb4dde","[""user:anonymous""]","[]"
"大剑","女武神骨剑Ⅰ","ValkyrieBladeI","170","0","","0","0","0","0","0","0","0","22","0","0","","","","","","12,14,18,16,0,0,0","12,14,18,20,6,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4dab","8","1617179856","1617671162","80067813","606434d02b316f002abb4dad","[""user:anonymous""]","[]"
"大剑","沼泽巨刃","Terracutter","210","-10","","0","20","0","0","0","0","0","0","0","0","","","","","","24,14,6,16,10,0,0","24,14,6,16,16,4,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4db1","17","1617179856","1617670441","80067813","606434d02b316f002abb4db2","[""user:anonymous""]","[]"
"大剑","狗龙大剑Ⅱ","HackBladeII","110","0","","0","0","0","0","0","0","0","0","0","0","","","","","","10,28,6,6,0,0,0","10,28,6,16,0,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4db8","6","1617179856","1617672481","80067813","606434d02b316f002abb4db9","[""user:anonymous""]","[]"
"大剑","冷冻旗鱼Ⅰ","FrozenSpeartunaI","130","0","","0","0","0","50","0","0","0","0","0","0","","","","","","16,8,22,14,0,0,0","16,8,22,20,4,0,0","","","0-0-0","","","","","","","","","","","4","1617179856","1617647521","80067813","606434d02b316f002abb4dd4","[""user:anonymous""]","[]"
"大剑","猫魂Ⅱ","Cat'sSoulII","130","0","","0","0","0","0","0","0","40","0","0","0","","","","","","10,14,16,10,0,0,0","10,14,16,18,2,0,0","","","0-1-0","","","","","","","","","","606434d02b316f002abb4dda","3","1617179856","1617668042","80067813","606434d02b316f002abb4ddb","[""user:anonymous""]","[]"
"大剑","狗龙大剑Ⅰ","HackBladeI","100","0","","0","0","0","0","0","0","0","0","0","0","","","","","","8,22,6,4,0,0,0","8,22,6,14,0,0,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4da6","3","1617179856","1617640321","80067813","606434d02b316f002abb4db8","[""user:anonymous""]","[]"
"大剑","争执角Ⅱ","QuarrelHornswordII","210","-25","","0","0","0","0","0","0","0","0","0","12","","","","","","20,14,6,24,6,0,0","20,14,6,24,14,2,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4db5","6","1617179856","1617668282","80067813","606434d02b316f002abb4db6","[""user:anonymous""]","[]"
"大剑","争斗角","FeudHornsword","230","-25","","0","0","0","0","0","0","0","0","0","16","","","","","","8,12,16,24,10,0,0","8,12,16,24,16,4,0","","","0-0-0","","","","","","","","","","606434d02b316f002abb4db6","70","1617179856","1617675241","80067813","606434d02b316f002abb4db7","[""user:anonymous""]","[]"
"大剑","鸣雷神大剑Ⅰ","ThunderboltGreatSwordI","180","0","","0","0","46","0","0","0","0","0","0","0","","","","","","4,4,38,8,6,0,0","4,4,38,8,10,6,0","","","0-0-0","","","","","","","","","","","8","1617179856","1617666961","80067813","606434d02b316f002abb4dcd","[""user:anonymous""]","[]"
"大剑","忍伞【屠龙】","DragonslayerParasol","190","0","","0","0","0","0","25","0","0","0","0","0","","","","","","16,20,12,12,0,0,0","16,20,12,12,10,0,0","","","2-1-0","","","","","","","","","","606434d02b316f002abb4dd8","22","1617179856","1617674405","80067813","606434d02b316f002abb4dd9","[""user:anonymous""]","[]"
"单手剑","奇怪龙薙刀Ⅰ","KhezuRazorI","80","10","","0","0","21","0","0","0","0","0","0","0","","","","","","14,12,8,6,0,0,0","14,12,8,16,0,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a1e","3","1617181396","1617643921","80067813","60643ad42b316f002a860a34","[""user:anonymous""]","[]"
"单手剑","天具・伏魔剑Ⅱ","ExorcisingSwordII","180","0","","0","0","0","0","0","0","0","0","0","0","","","","","","4,32,10,8,6,0,0","4,32,10,8,8,8,0","","","0-0-1","","","","","","","","","","60643ad42b316f002a860a0c","4","1617181396","1617665281","80067813","60643ad42b316f002a860a0d","[""user:anonymous""]","[]"
"单手剑","狐扇【飞花实可叹】Ⅰ","HananoNagoriwoI","110","15","","0","15","0","0","0","0","0","0","0","0","","","","","","22,8,6,14,0,0,0","22,8,6,18,6,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a02","4","1617181396","1617635162","80067813","60643ad42b316f002a860a09","[""user:anonymous""]","[]"
"单手剑","狐扇【飞花实可叹】Ⅱ","HananoNagoriwoII","170","15","","0","17","0","0","0","0","0","0","0","0","","","","","","22,18,10,10,10,0,0","22,18,10,10,16,4,0","","","1-0-0","","","","","","","","","","60643ad42b316f002a860a09","11","1617181396","1617675841","80067813","60643ad42b316f002a860a0a","[""user:anonymous""]","[]"
"单手剑","炎火忍单刃","KamuraNinjaSword","190","0","","0","0","0","0","0","0","0","0","0","0","","","","","","8,18,12,12,10,0,0","8,18,12,12,16,4,0","","","1-1-0","","","","","","","","","","60643ad42b316f002a860a04","13","1617181396","1617642961","80067813","60643ad42b316f002a860a05","[""user:anonymous""]","[]"
"单手剑","炎火铁单刃Ⅳ","KamuraSwordIV","140","0","","0","0","0","0","0","0","0","0","0","0","","","","","","10,14,16,6,4,0,0","10,14,16,6,14,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a02","2","1617181396","1617632161","80067813","60643ad42b316f002a860a03","[""user:anonymous""]","[]"
"单手剑","千年冰晶刃Ⅱ","FrostEdgeII","80","0","","0","0","0","24","0","0","0","0","0","0","","","","","","6,14,14,6,0,0,0","6,14,14,16,0,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a1a","2","1617181396","1617643561","80067813","60643ad42b316f002a860a1b","[""user:anonymous""]","[]"
"单手剑","炎火铁单刃Ⅲ","KamuraSwordIII","90","0","","0","0","0","0","0","0","0","0","0","0","","","","","","12,14,18,6,0,0,0","12,14,18,16,0,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a01","4","1617181396","1617637322","80067813","60643ad42b316f002a860a02","[""user:anonymous""]","[]"
"单手剑","炎火铁单刃Ⅴ","KamuraSwordV","150","0","","0","0","0","0","0","0","0","0","0","0","","","","","","12,16,18,8,6,0,0","12,16,18,8,14,2,0","","","0-1-0","","","","","","","","","","60643ad42b316f002a860a03","5","1617181396","1617643441","80067813","60643ad42b316f002a860a04","[""user:anonymous""]","[]"
"单手剑","冰牙锐爪","Nardebosche","160","35","","0","0","0","20","0","0","0","0","0","0","","","","","","10,14,16,16,14,0,0","10,14,16,16,18,6,0","","","1-1-0","","","","","","","","","","60643ad42b316f002a860a2f","20","1617181396","1617653041","80067813","60643ad42b316f002a860a30","[""user:anonymous""]","[]"
"单手剑","扫堂斩Ⅰ","CunningRiposteI","100","0","","0","8","0","0","0","0","0","0","0","10","","","","","","6,14,16,4,0,0,0","6,14,16,14,0,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a1e","2","1617181396","1617633121","80067813","60643ad42b316f002a860a31","[""user:anonymous""]","[]"
"单手剑","蛙式・扫堂斩","GuardBreaker","160","0","","0","13","0","0","0","0","0","0","0","20","","","","","","8,14,22,16,0,0,0","8,14,22,24,2,0,0","","","0-1-0","","","","","","","","","","60643ad42b316f002a860a32","2","1617181396","1617643321","80067813","60643ad42b316f002a860a33","[""user:anonymous""]","[]"
"单手剑","炎火铁单刃Ⅰ","KamuraSwordI","50","0","","0","0","0","0","0","0","0","0","0","0","","","","","","10,18,12,0,0,0,0","10,18,20,2,0,0,0","","","0-0-0","","","","","","","","","","","15","1617181396","1617670441","80067813","60643ad42b316f002a860a00","[""user:anonymous""]","[]"
"单手剑","王剑疾雷Ⅱ","Usurper'sFireboltII","180","0","","0","0","24","0","0","0","0","0","0","0","","","","","","14,8,14,16,8,0,0","14,8,14,16,18,0,0","","","2-0-0","","","","","","","","","","60643ad42b316f002a860a0f","7","1617181396","1617669003","80067813","60643ad42b316f002a860a10","[""user:anonymous""]","[]"
"单手剑","避役单刀Ⅰ","PukeiSwordI","110","0","","0","0","0","0","0","0","0","15","0","0","","","","","","22,10,10,8,0,0,0","22,10,10,18,0,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a1f","4","1617181396","1617642481","80067813","60643ad42b316f002a860a29","[""user:anonymous""]","[]"
"单手剑","毒妖喉单刀","Venomedge","180","0","","0","0","0","0","0","0","0","30","0","0","","","","","","20,12,16,16,6,0,0","20,12,16,16,14,2,0","","","1-1-0","","","","","","","","","","60643ad42b316f002a860a2a","9","1617181396","1617665403","80067813","60643ad42b316f002a860a2b","[""user:anonymous""]","[]"
"单手剑","眠龙匕首Ⅰ","HypnosKnifeI","80","0","","0","0","0","0","0","17","0","0","0","0","","","","","","18,10,8,4,0,0,0","18,10,8,14,0,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a1d","2","1617181396","1617633242","80067813","60643ad42b316f002a860a37","[""user:anonymous""]","[]"
"单手剑","眠龙鸟嘴刀","MorpheusKnife","140","0","","0","0","0","0","0","26","0","0","0","0","","","","","","20,12,10,14,4,0,0","20,12,10,14,14,0,0","","","2-0-0","","","","","","","","","","60643ad42b316f002a860a38","3","1617181396","1617642481","80067813","60643ad42b316f002a860a39","[""user:anonymous""]","[]"
"单手剑","大地巴龙刀","GrandBarong","190","0","","0","0","0","0","0","0","0","0","0","0","","","","","","16,14,16,14,0,0,0","16,14,16,20,4,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a3e","3","1617181396","1617642841","80067813","60643ad42b316f002a860a3f","[""user:anonymous""]","[]"
"单手剑","邪道爵剑Ⅰ","DirtyBaronI","90","0","","0","0","0","0","0","0","0","17","0","0","","","","","","18,8,8,6,0,0,0","18,8,8,16,0,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a01","4","1617181396","1617632881","80067813","60643ad42b316f002a860a12","[""user:anonymous""]","[]"
"单手剑","水兽巨爪","RoyalLudrothClaw","160","0","","0","27","0","0","0","0","0","0","0","0","","","","","","12,8,24,12,4,0,0","12,8,24,12,10,4,0","","","2-1-0","","","","","","","","","","60643ad42b316f002a860a16","5","1617181396","1617665403","80067813","60643ad42b316f002a860a17","[""user:anonymous""]","[]"
"单手剑","士兵短剑Ⅱ","Soldier'sDaggerII","200","0","","0","0","0","0","0","0","0","0","0","0","","","","","","32,12,10,16,0,0,0","32,12,10,16,4,6,0","","","2-0-0","","","","","","","","","","60643ad42b316f002a860a23","5","1617181396","1617637202","80067813","60643ad42b316f002a860a24","[""user:anonymous""]","[]"
"单手剑","奥德赛之刃Ⅰ","OdysseyBladeI","140","0","","0","24","0","0","0","0","0","0","0","0","","","","","","18,18,8,12,4,0,0","18,18,8,12,12,2,0","","","0-1-0","","","","","","","","","","60643ad42b316f002a860a1f","10","1617181396","1617643202","80067813","60643ad42b316f002a860a26","[""user:anonymous""]","[]"
"单手剑","灼焰锐剑Ⅱ","DjinnII","190","0","","23","0","0","0","0","0","0","0","0","0","","","","","","18,16,16,12,8,0,0","18,16,16,12,18,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a2c","7","1617181396","1617635522","80067813","60643ad42b316f002a860a2d","[""user:anonymous""]","[]"
"单手剑","奇怪龙薙刀Ⅱ","KhezuRazorII","100","10","","0","0","22","0","0","0","0","0","0","0","","","","","","20,12,10,8,0,0,0","20,12,10,18,0,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a34","2","1617181396","1617632521","80067813","60643ad42b316f002a860a35","[""user:anonymous""]","[]"
"单手剑","眠龙匕首Ⅱ","HypnosKnifeII","90","0","","0","0","0","0","0","23","0","0","0","0","","","","","","20,12,10,8,0,0,0","20,12,10,18,0,0,0","","","0-0-0","","","","","","","","","","60643ad42b316f002a860a37","2","1617181396","1617632761","80067813","60643ad42b316f002a860a38","[""user:anonymous""]","[]"
