"item","num","gailv","mission","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"{""name"": ""\u7ed3\u51b0\u91d1\u5c5e"", ""desc"": ""\u53ef\u5728\u51b0\u5c01\u7fa4\u5c9b\u91c7\u6398\u5230\u7684\u8d35\u91d1\u5c5e\u3002\u7f20\u7ed5\u7740\u5bd2\u6c14\uff0c\u5728\u5149\u7167\u4e0b\u4f1a\u53d1\u51fa\u7eaf\u767d\u8272\u5149\u8f89\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png"", ""name_jp"": ""\u30a2\u30a4\u30b7\u30b9\u30e1\u30bf\u30eb"", ""created_at"": 1616846216, ""updated_at"": 1617887180, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb35f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","9","{""name"": ""\u51fb\u8d25\u7761\u610f\uff01"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u7720\u72d7\u9f99\u738b"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u5145\u6ee1\u6b63\u4e49\u611f\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fd"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17935e","[""user:anonymous""]","[]"
"{""name"": ""\u6b8b\u7f3a\u9f99\u9aa8"", ""desc"": ""\u8fc7\u53bb\u5728\u6b64\u5730\u65ad\u6c14\u4e4b\u9f99\u7684\u9aa8\u5934\u788e\u7247\u3002\u80fd\u7565\u5fae\u611f\u53d7\u5230\u90a3\u5934\u9f99\u7684\u5a01\u4e25\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u6b20\u3051\u305f\u9f8d\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887273, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb373"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","6","{""name"": ""\u522b\u5403\u6211\uff0c\u767d\u5154\u517d"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u767d\u5154\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u7231\u54ed\u7684\u65b0\u624b\u730e\u5e08"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fe"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17936a","[""user:anonymous""]","[]"
"{""name"": ""\u82e6\u866b"", ""desc"": ""\u53ef\u4fc3\u8fdb\u81ea\u7136\u6cbb\u6108\u80fd\u529b\uff0c\u79d8\u85cf\u82e6\u5473\u8403\u53d6\u6db2\u7684\u866b\u3002\u8c03\u548c\u8bb8\u591a\u836f\u7269\u90fd\u4f1a\u7528\u5230\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png"", ""name_jp"": ""\u306b\u304c\u866b"", ""created_at"": 1616846216, ""updated_at"": 1617887113, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2da"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","8","{""name"": ""\u5706\u5706\u9178\u6d46"", ""level"": null, ""contract"": null, ""success_condition"": ""\u4ea4\u7eb38\u4e2a\u706b\u7403\u9178\u6d46"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 1, ""name_en"": null, ""desc"": null, ""client"": ""\u559c\u6b22\u53ef\u7231\u4e8b\u7269\u7684\u6751\u5e84\u59d1\u5a18"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1f6"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179331","[""user:anonymous""]","[]"
"{""name"": ""\u5de8\u5927\u7684\u9aa8"", ""desc"": ""\u53c8\u7c97\u53c8\u786c\u7684\u9aa8\u5934\u3002\u5728\u5de5\u623f\u5185\u88ab\u952f\u6210\u5c0f\u5757\uff0c\u4f5c\u4e3a\u52a0\u5de5\u7684\u6750\u6599\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u5927\u304d\u306a\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887226, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb37c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","17","{""name"": ""\u98df\u6b32\u65fa\u76db\u7684\u9752\u718a\u517d"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u9752\u718a\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u6751\u91cc\u7b2c\u4e00\u7684\u9493\u9c7c\u540d\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fa"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179349","[""user:anonymous""]","[]"
"{""name"": ""\u7720\u8349"", ""desc"": ""\u79d8\u85cf\u7761\u7720\u4f5c\u7528\u7684\u8349\u3002\u8c03\u548c\u6355\u83b7\u7528\u9ebb\u9189\u7403\u7684\u5fc5\u8981\u7d20\u6750\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item4.png"", ""name_jp"": ""\u30cd\u30e0\u30ea\u8349"", ""created_at"": 1616846216, ""updated_at"": 1617887101, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2d0"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","25","{""name"": ""\u5f39\u7259\uff0c\u723d\u6ed1"", ""level"": null, ""contract"": null, ""success_condition"": ""\u4ea4\u7eb310\u4e2a\u6728\u7b4f\u7261\u86ce"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u65e0\u6cd5\u5fd8\u8bb0\u90a3\u5473\u9053\u7684\u7537\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fb"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179354","[""user:anonymous""]","[]"
"{""name"": ""\u5149\u866b"", ""desc"": ""\u6b7b\u4ea1\u65f6\u53d1\u51fa\u5f3a\u70c8\u95ea\u5149\u7684\u866b\u3002\u4e3a\u95ea\u5149\u7403\u7684\u6838\u5fc3\u7d20\u6750\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png"", ""name_jp"": ""\u5149\u87f2"", ""created_at"": 1616846216, ""updated_at"": 1617887105, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2dd"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","12","{""name"": ""\u5f39\u7259\uff0c\u723d\u6ed1"", ""level"": null, ""contract"": null, ""success_condition"": ""\u4ea4\u7eb310\u4e2a\u6728\u7b4f\u7261\u86ce"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u65e0\u6cd5\u5fd8\u8bb0\u90a3\u5473\u9053\u7684\u7537\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fb"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179356","[""user:anonymous""]","[]"
"{""name"": ""\u6b8b\u7f3a\u9f99\u9aa8"", ""desc"": ""\u8fc7\u53bb\u5728\u6b64\u5730\u65ad\u6c14\u4e4b\u9f99\u7684\u9aa8\u5934\u788e\u7247\u3002\u80fd\u7565\u5fae\u611f\u53d7\u5230\u90a3\u5934\u9f99\u7684\u5a01\u4e25\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u6b20\u3051\u305f\u9f8d\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887273, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb373"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","7","{""name"": ""\u51fb\u8d25\u7761\u610f\uff01"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u7720\u72d7\u9f99\u738b"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u5145\u6ee1\u6b63\u4e49\u611f\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fd"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179360","[""user:anonymous""]","[]"
"{""name"": ""\u971c\u964d\u8349"", ""desc"": ""\u4f1a\u91ca\u653e\u5982\u51b0\u5bd2\u6c14\u7684\u8349\u3002\u8c03\u548c\u51b0\u7ed3\u5f39\u7684\u5fc5\u8981\u7d20\u6750\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item4.png"", ""name_jp"": ""\u971c\u3075\u308a\u8349"", ""created_at"": 1616846216, ""updated_at"": 1617887109, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2cf"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","19","{""name"": ""\u51fb\u8d25\u7761\u610f\uff01"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u7720\u72d7\u9f99\u738b"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u5145\u6ee1\u6b63\u4e49\u611f\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fd"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179361","[""user:anonymous""]","[]"
"{""name"": ""\u5149\u866b"", ""desc"": ""\u6b7b\u4ea1\u65f6\u53d1\u51fa\u5f3a\u70c8\u95ea\u5149\u7684\u866b\u3002\u4e3a\u95ea\u5149\u7403\u7684\u6838\u5fc3\u7d20\u6750\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png"", ""name_jp"": ""\u5149\u87f2"", ""created_at"": 1616846216, ""updated_at"": 1617887105, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2dd"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","12","{""name"": ""\u51fb\u8d25\u7761\u610f\uff01"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u7720\u72d7\u9f99\u738b"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u5145\u6ee1\u6b63\u4e49\u611f\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fd"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179364","[""user:anonymous""]","[]"
"{""name"": ""\u626d\u66f2\u602a\u9aa8"", ""desc"": ""\u5f62\u72b6\u5947\u5999\u7684\u626d\u66f2\u9aa8\u5934\u3002\u80fd\u611f\u53d7\u5230\u6f5c\u85cf\u5728\u5e9f\u795e\u793e\u7684\u4e9b\u8bb8\u53ef\u7591\u6c14\u6c1b\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u306d\u3058\u308c\u305f\u602a\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887237, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36d"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","6","{""name"": ""\u76d8\u8e1e\u5728\u795e\u793e\u7684\u6076\u5f92"", ""level"": null, ""contract"": null, ""success_condition"": ""\u8ba8\u4f108\u5934\u8d3c\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 1, ""name_en"": null, ""desc"": null, ""client"": ""\u8654\u8bda\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1f8"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179341","[""user:anonymous""]","[]"
"{""name"": ""\u94e0\u7389"", ""desc"": ""\u84b8\u9540\u5728\u6b66\u5177\u4e0a\u63d0\u9ad8\u5f3a\u5ea6\u7684\u7d20\u6750\u3002\u53ef\u7565\u5fae\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887225, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb367"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","23","{""name"": ""\u98df\u6b32\u65fa\u76db\u7684\u9752\u718a\u517d"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u9752\u718a\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u6751\u91cc\u7b2c\u4e00\u7684\u9493\u9c7c\u540d\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fa"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17934f","[""user:anonymous""]","[]"
"{""name"": ""\u5de8\u5927\u7684\u9aa8"", ""desc"": ""\u53c8\u7c97\u53c8\u786c\u7684\u9aa8\u5934\u3002\u5728\u5de5\u623f\u5185\u88ab\u952f\u6210\u5c0f\u5757\uff0c\u4f5c\u4e3a\u52a0\u5de5\u7684\u6750\u6599\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u5927\u304d\u306a\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887226, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb37c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","17","{""name"": ""\u522b\u5403\u6211\uff0c\u767d\u5154\u517d"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u767d\u5154\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u7231\u54ed\u7684\u65b0\u624b\u730e\u5e08"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fe"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179365","[""user:anonymous""]","[]"
"{""name"": ""\u5c16\u7259"", ""desc"": ""\u5404\u79cd\u5404\u6837\u7259\u9f7f\u7684\u7edf\u79f0\u3002\u5e94\u4e0d\u540c\u7684\u9700\u6c42\uff0c\u5b83\u4eec\u5404\u6709\u4e0d\u540c\u7684\u7528\u9014\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u3068\u304c\u3063\u305f\u7259"", ""created_at"": 1616846216, ""updated_at"": 1617887250, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb382"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","17","{""name"": ""\u522b\u5403\u6211\uff0c\u767d\u5154\u517d"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u767d\u5154\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u7231\u54ed\u7684\u65b0\u624b\u730e\u5e08"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fe"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179367","[""user:anonymous""]","[]"
"{""name"": ""\u836f\u8349"", ""desc"": ""\u4f5c\u4e3a\u56de\u590d\u836f\u6838\u5fc3\u7d20\u6750\u7684\u8349\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item4.png"", ""name_jp"": ""\u85ac\u8349"", ""created_at"": 1616846216, ""updated_at"": 1617887102, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2cb"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","22","{""name"": ""\u5728\u4fee\u6574\u524d\u51fb\u9000\u9570\u9f2c\u9f99"", ""level"": null, ""contract"": null, ""success_condition"": ""\u8ba8\u4f108\u5934\u9570\u9f2c\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 1, ""name_en"": null, ""desc"": null, ""client"": ""\u6751\u91cc\u7684\u5e74\u8f7b\u6728\u5320"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1f9"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179345","[""user:anonymous""]","[]"
"{""name"": ""\u6b8b\u7f3a\u9f99\u9aa8"", ""desc"": ""\u8fc7\u53bb\u5728\u6b64\u5730\u65ad\u6c14\u4e4b\u9f99\u7684\u9aa8\u5934\u788e\u7247\u3002\u80fd\u7565\u5fae\u611f\u53d7\u5230\u90a3\u5934\u9f99\u7684\u5a01\u4e25\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u6b20\u3051\u305f\u9f8d\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887273, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb373"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","7","{""name"": ""\u51b0\u5c01\u7fa4\u5c9b\u7684\u7761\u68a6"", ""level"": null, ""contract"": null, ""success_condition"": ""\u8ba8\u4f1010\u5934\u7720\u72d7\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u4e3a\u5b89\u7720\u6240\u82e6\u7684\u6e38\u5546"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fc"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179359","[""user:anonymous""]","[]"
"{""name"": ""\u6253\u6d88\u679c\u5b9e"", ""desc"": ""\u6cbb\u6108\u5404\u79cd\u5c5e\u6027\u5f02\u5e38\u4e0e\u5168\u8010\u6027\u4e0b\u964d\u72b6\u6001\u7684\u679c\u5b9e\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item28.png"", ""name_jp"": ""\u30a6\u30c1\u30b1\u30b7\u306e\u5b9f"", ""created_at"": 1616846216, ""updated_at"": 1617887093, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb291"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","14","{""name"": ""\u51b0\u5c01\u7fa4\u5c9b\u7684\u7761\u68a6"", ""level"": null, ""contract"": null, ""success_condition"": ""\u8ba8\u4f1010\u5934\u7720\u72d7\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u4e3a\u5b89\u7720\u6240\u82e6\u7684\u6e38\u5546"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fc"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17935c","[""user:anonymous""]","[]"
"{""name"": ""\u82e6\u866b"", ""desc"": ""\u53ef\u4fc3\u8fdb\u81ea\u7136\u6cbb\u6108\u80fd\u529b\uff0c\u79d8\u85cf\u82e6\u5473\u8403\u53d6\u6db2\u7684\u866b\u3002\u8c03\u548c\u8bb8\u591a\u836f\u7269\u90fd\u4f1a\u7528\u5230\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png"", ""name_jp"": ""\u306b\u304c\u866b"", ""created_at"": 1616846216, ""updated_at"": 1617887113, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2da"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","8","{""name"": ""\u5728\u4fee\u6574\u524d\u51fb\u9000\u9570\u9f2c\u9f99"", ""level"": null, ""contract"": null, ""success_condition"": ""\u8ba8\u4f108\u5934\u9570\u9f2c\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 1, ""name_en"": null, ""desc"": null, ""client"": ""\u6751\u91cc\u7684\u5e74\u8f7b\u6728\u5320"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1f9"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179346","[""user:anonymous""]","[]"
"{""name"": ""\u5c16\u722a"", ""desc"": ""\u53d1\u51fa\u9ed1\u5149\u7684\u9510\u5229\u5c16\u722a\u3002\u548c\u98de\u9f99\u7684\u722a\u5b50\u4e0d\u540c\uff0c\u5b83\u7684\u5f62\u72b6\u6bd4\u8f83\u9002\u5408\u6293\u8d77\u4e1c\u897f\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u3068\u304c\u3063\u305f\u722a"", ""created_at"": 1616846216, ""updated_at"": 1617887194, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb380"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","17","{""name"": ""\u98df\u6b32\u65fa\u76db\u7684\u9752\u718a\u517d"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u9752\u718a\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 2, ""name_en"": null, ""desc"": null, ""client"": ""\u6751\u91cc\u7b2c\u4e00\u7684\u9493\u9c7c\u540d\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b1fa"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17934c","[""user:anonymous""]","[]"
