"name","desc","image","name_jp","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"LV2贯穿弹","有贯穿效果的弹药。命中次数更胜LV1。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item16.png","LV2 貫通弾","1616846216","1617887111","80067813","605f1d89916275061eccb2f6","[""user:anonymous""]","[]"
"火炎弹","附带强力火属性的弹药。对弱火的怪物效果拔群。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item14.png","火炎弾","1616846216","1617887111","80067813","605f1d89916275061eccb304","[""user:anonymous""]","[]"
"LV1穿甲榴弹","刺进怪物后爆炸的弹药。击中头部可使怪物昏厥。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item17.png","LV1 徹甲榴弾","1616846216","1617887111","80067813","605f1d89916275061eccb2fe","[""user:anonymous""]","[]"
"贯穿火炎弹","附带强力火属性的贯穿弹。火属性的弹药可打出多次伤害。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item16.png","貫通火炎弾","1616846216","1617887112","80067813","605f1d89916275061eccb305","[""user:anonymous""]","[]"
"LV1散弹","近战特化型弹药。靠近可以多次命中。射程短，但威力较高。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item15.png","LV1 散弾","1616846216","1617887112","80067813","605f1d89916275061eccb2f8","[""user:anonymous""]","[]"
"LV2散弹","近战特化型弹药。命中次数更胜LV1。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item15.png","LV2 散弾","1616846216","1617887112","80067813","605f1d89916275061eccb2f9","[""user:anonymous""]","[]"
"LV1放散弹","可以大范围攻击的弹药。射出后会散开，容易命中。可以打出多次伤害。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item15.png","LV1 放散弾","1616846216","1617887112","80067813","605f1d89916275061eccb2fb","[""user:anonymous""]","[]"
"LV2放散弹","可以大范围攻击的弹药。与LV1的放散弹相比，射程更远，命中次数更多。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item15.png","LV2 放散弾","1616846216","1617887113","80067813","605f1d89916275061eccb2fc","[""user:anonymous""]","[]"
"LV2穿甲榴弹","刺进怪物后爆炸的弹药。爆炸效果更强。击中头部可使怪物昏厥。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item17.png","LV2 徹甲榴弾","1616846216","1617887113","80067813","605f1d89916275061eccb2ff","[""user:anonymous""]","[]"
"苦虫","可促进自然治愈能力，秘藏苦味萃取液的虫。调和许多药物都会用到。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png","にが虫","1616846216","1617887113","80067813","605f1d89916275061eccb2da","[""user:anonymous""]","[]"
"斩裂果实","作为斩裂弹核心素材的树果。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item47.png","ザンレツの実","1616846216","1617887113","80067813","605f1d89916275061eccb2e8","[""user:anonymous""]","[]"
"LV3贯穿弹","有贯穿效果的弹药。命中次数为贯穿弹系最高。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item16.png","LV3 貫通弾","1616846216","1617887113","80067813","605f1d89916275061eccb2f7","[""user:anonymous""]","[]"
"龙击果实","受到冲击就会爆炸的树果。为龙击弹的核心素材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item47.png","リュウゲキの実","1616846216","1617887114","80067813","605f1d89916275061eccb2e9","[""user:anonymous""]","[]"
"大发火旗鱼","特大尺寸的发火旗鱼。若与火药草调和，就能精制出大量优质火药粉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item46.png","ドスハッカジキ","1616846216","1617887114","80067813","605f1d89916275061eccb2f1","[""user:anonymous""]","[]"
"应急药","可少量回复体力的药。（补给品专用）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item5.png","応急薬","1616846216","1617887114","80067813","605f1d89916275061eccb325","[""user:anonymous""]","[]"
"LV1睡眠弹","造成睡眠效果的弹药。根据怪物情况不同，可能需要数发才能生效。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item14.png","LV1 睡眠弾","1616846216","1617887114","80067813","605f1d89916275061eccb314","[""user:anonymous""]","[]"
"灭龙弹","附带强力龙属性的弹药。对弱龙的怪物效果拔群。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item14.png","滅龍弾","1616846216","1617887115","80067813","605f1d89916275061eccb30c","[""user:anonymous""]","[]"
"LV1毒弹","造成中毒效果的弹药。根据怪物情况不同，可能需要数发才能生效。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item14.png","LV1 毒弾","1616846216","1617887115","80067813","605f1d89916275061eccb310","[""user:anonymous""]","[]"
"LV2睡眠弹","造成睡眠效果的强化版弹药。根据怪物情况不同，可能需要数发才能生效。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item14.png","LV2 睡眠弾","1616846216","1617887115","80067813","605f1d89916275061eccb315","[""user:anonymous""]","[]"
"补给专用携带食料","可少量回复耐力的食物。（补给品专用）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item7.png","支給用携帯食料","1616846216","1617887115","80067813","605f1d89916275061eccb328","[""user:anonymous""]","[]"
"补给专用大粉尘","将可大幅回复体力的粉尘撒向四周。（补给品专用）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","支給用大粉塵","1616846216","1617887115","80067813","605f1d89916275061eccb32a","[""user:anonymous""]","[]"
"补给专用肉饵","栖息于水没林水域中的巨食人鱼的最爱。使用后能招来一大群鱼。（补给品专用）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item38.png","支給用肉エサ","1616846216","1617887116","80067813","605f1d89916275061eccb32e","[""user:anonymous""]","[]"
"花铃虫","拟态为鲜花的美丽铃虫。听见它动人的音色，连最冷漠的内心都会为之敞开。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png","ハナスズムシ","1616846216","1617887116","80067813","605f1d89916275061eccb355","[""user:anonymous""]","[]"
"铠石鲷","拥有非常巨大鳞片的鱼。其中上好的部分就算和龙鳞相比也毫不逊色。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item46.png","ヨロイシダイ","1616846216","1617887116","80067813","605f1d89916275061eccb357","[""user:anonymous""]","[]"
"光水晶","发出暗沉光芒的水晶，硬度极高。有许多人为得到它而来到水没林。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","ライトクリスタル","1616846216","1617887116","80067813","605f1d89916275061eccb361","[""user:anonymous""]","[]"
"电击袋","怪物的一种体内器官。累积在特殊器官中的大量电能，电流强度堪比高压电。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","電撃袋","1616846216","1617887117","80067813","605f1d89916275061eccb398","[""user:anonymous""]","[]"
"精灵鹿角","虽不适合作为武具素材，但通过与各种素材调和，可以变成效果惊人的药。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","ケルビの角","1616846216","1617887118","80067813","605f1d89916275061eccb39f","[""user:anonymous""]","[]"
"雪鹿的角","雪鹿的角。除了用作武具的素材，还有人将它作为装饰性家具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","ガウシカの角","1616846216","1617887118","80067813","605f1d89916275061eccb3a2","[""user:anonymous""]","[]"
"冠突龙的甲壳","冠突龙的甲壳。质感粗糙，能从外敌手中保护自己。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","ケストドンの甲殻","1616846216","1617887118","80067813","605f1d89916275061eccb3a5","[""user:anonymous""]","[]"
"熔岩兽的上等鳞","生活在火山地带的怪物优质鳞。富于抗火性的红鳞备受女性青睐。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","溶岩獣の上鱗","1616846216","1617887118","80067813","605f1d89916275061eccb3bb","[""user:anonymous""]","[]"
"搔鸟的上等皮","搔鸟的优质皮。搔鸟中强大个体的皮，更加强韧、光滑。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","掻鳥の上皮","1616846216","1617887119","80067813","605f1d89916275061eccb3e8","[""user:anonymous""]","[]"
"岩龙的胸壳","岩龙胸部覆盖的外壳。比其他部位要薄，是易于加工的素材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","岩竜の胸殻","1616846216","1617887119","80067813","605f1d89916275061eccb446","[""user:anonymous""]","[]"
"岩龙的尾巴","岩龙的尾巴。小巧且不发达，但富含矿物成分。比一般矿石坚硬。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item40.png","岩竜の尻尾","1616846216","1617887119","80067813","605f1d89916275061eccb449","[""user:anonymous""]","[]"
"冰牙龙的爪","能刺入坚硬冰壁中的锐利爪。它隐藏着强大的杀伤力。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","氷牙竜の爪","1616846216","1617887119","80067813","605f1d89916275061eccb466","[""user:anonymous""]","[]"
"飞雷龙的雷极针","飞雷龙发达的电极针。若释放积蓄其中的电能，周围会迸发出紫色电光。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","飛雷竜の雷極針","1616846216","1617887119","80067813","605f1d89916275061eccb474","[""user:anonymous""]","[]"
"怨虎龙的鳞","怨虎龙的鳞。坚硬且小巧，所以它能借此使出灵活的动作，且能弹开来自对手尖牙的攻击。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","怨虎竜の鱗","1616846216","1617887120","80067813","605f1d89916275061eccb475","[""user:anonymous""]","[]"
"怨虎龙的上等鳞","怨虎龙的优质鳞。鳞片带有暗淡的青紫色光芒，寄宿着怨虎龙无尽的斗志。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","怨虎竜の上鱗","1616846216","1617887120","80067813","605f1d89916275061eccb476","[""user:anonymous""]","[]"
"怨虎龙的逆鳞","在怨虎龙体内发现的，发出不祥光芒的稀有逆鳞。那深沉的紫色仿佛要将人吞噬。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item63.png","怨虎竜の逆鱗","1616846216","1617887120","80067813","605f1d89916275061eccb482","[""user:anonymous""]","[]"
"迅龙的上等鳞","迅龙的黑鳞。轻得不可思议而且触感滑顺，和坚硬的材质形成鲜明对比。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","迅竜の上鱗","1616846216","1617887120","80067813","605f1d89916275061eccb490","[""user:anonymous""]","[]"
"火龙的甲壳","火龙的几片鳞复合在一起成为更加坚固的甲壳。比单片鳞更硬。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","火竜の甲殻","1616846216","1617887120","80067813","605f1d89916275061eccb4b7","[""user:anonymous""]","[]"
"泥翁龙的刚毛鳍","泥翁龙美丽的鳍状毛。触泥成波，搅泥成涡。可谓是艺术。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","泥翁竜の剛毛ヒレ","1616846216","1617887121","80067813","605f1d89916275061eccb4c5","[""user:anonymous""]","[]"
"泥翁龙的黄玉","泥翁龙体内生成的稀有宝石。阴云般的灰色与金黄色形成鲜明的对比，独一无二。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item9.png","泥翁竜の黄玉","1616846216","1617887121","80067813","605f1d89916275061eccb4cc","[""user:anonymous""]","[]"
"雷狼龙的尖角","雷狼龙的尖角。将这粗野的角加工制成武具后能使人获得无可比拟的力量。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","雷狼竜の尖角","1616846216","1617887121","80067813","605f1d89916275061eccb4d2","[""user:anonymous""]","[]"
"风神龙的坚壳","风神龙的外壳。由皮肤硬化形成，是兼具硬度、弹力与轻盈的特异性素材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","風神龍の堅殻","1616846216","1617887121","80067813","605f1d89916275061eccb4fc","[""user:anonymous""]","[]"
"霸主的熊掌","从青熊兽霸主发达的前肢上采集到的甲壳。甲壳上的无数伤痕是跨越生死线的证明。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","ヌシの熊掌","1616846216","1617887121","80067813","605f1d89916275061eccb509","[""user:anonymous""]","[]"
"霸主的起泡滑液","泡狐龙霸主分泌出的液泡。只需数滴，无论何等死地，都会化为天堂般的泡沫之海。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item44.png","ヌシの泡立つ滑液","1616846216","1617887122","80067813","605f1d89916275061eccb50b","[""user:anonymous""]","[]"
"巴尔巴雷石英","观赏用的宝石。进口自商队云集的市场。可以卖出高价。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","バルバレクォーツ","1616846216","1617887122","80067813","605f1d89916275061eccb528","[""user:anonymous""]","[]"
"飞甲虫的余料","小而残缺的飞甲虫素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","飛甲虫の端材","1616846216","1617887122","80067813","605f1d89916275061eccb53c","[""user:anonymous""]","[]"
"飞甲虫的上等余料","残缺的优质飞甲虫素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","飛甲虫の上端材","1616846216","1617887122","80067813","605f1d89916275061eccb53d","[""user:anonymous""]","[]"
"搔鸟的上等余料","残缺的优质搔鸟素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","掻鳥の上端材","1616846216","1617887123","80067813","605f1d89916275061eccb545","[""user:anonymous""]","[]"
